2021-01-16 13:15:29,036 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '2afmnauvukmj55q6tqirjngvrq', 'link': None, 'title': '未登录的用户进入APP可见第三方入口', 'note': '输入：\r\n1、未登录的用户进入APP\r\n输出：\r\n1、可见第三方（QQ、微信）登录入口', 'label': None, 'comment': None, 'markers': ['priority-1']}
2021-01-16 13:15:29,055 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '7pajgmb7gn6omihnipaobp7h35', 'link': None, 'title': '禁用掉APP拍摄、存储权限、点击【更换头像】toast提示异常文案', 'note': '输入：\r\n1、关闭手Q拍摄、存储权限、点击【更换头像】\r\n输出：\r\n1、触发二次授权弹窗', 'label': None, 'comment': None, 'markers': ['priority-2']}
2021-01-16 13:15:29,055 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '58ku1ketr2ftp10ggb7aid8it5', 'link': None, 'title': '拍摄||从相册中选择图片成功后可进入裁剪缩放模式', 'note': '输入：\r\n1、拍摄||从相册中选择图片成功后\r\n输出：\r\n1、自动进入裁剪缩放模式', 'label': None, 'comment': None, 'markers': ['priority-1']}
2021-01-16 13:15:29,055 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '2t75pl8bpkc1g738vft778cpgi', 'link': None, 'title': '放弃拍摄或相册选择可正常返回基础资料填写页', 'note': '输入：\r\n1、拍摄或相册中选择点击【取消】\r\n输出：\r\n1、正常返回资料填写页、头像不变', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,055 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '2dj39ah0nql3sremctt6avl1lk', 'link': None, 'title': '选择裁剪照片完成后点击【确定】返回基础信息页且头像信息更新', 'note': '输入：\r\n1、选择裁剪照片完成后点击【确定】\r\n输出：\r\n1、返回基础信息页且头像信息更新', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,055 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '3v95vfis5j98i58gell7f597f6', 'link': None, 'title': '上传图片时选择低分辨率图toast提示异常,例如：32px*32px、65px*65px', 'note': '输入：\r\n1、上传图片时选择低分辨率图\r\n输出：\r\n1、toast提示异常', 'label': None, 'comment': None, 'markers': ['priority-2']}
2021-01-16 13:15:29,056 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '2f9vurlehhqteenpdab7oqco5e', 'link': None, 'title': '更换头像成功后杀进程再次进入时展示init头像', 'note': '输入：\r\n1、更换头像成功后杀进程再次进入时\r\n输出：\r\n1、展示初始化头像', 'label': None, 'comment': None, 'markers': ['priority-2']}
2021-01-16 13:15:29,056 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '1n50p05uf388p6ha8mvo8p0jhj', 'link': None, 'title': '昵称限制≤10个中英文数字类型，超出的部分自动丢弃', 'note': '输入：\r\n1、昵称字段中输入11个字符中英文数字类型的内容\r\n输出：\r\n1、仅展示10个字符内容、超出的部分不展示', 'label': None, 'comment': None, 'markers': ['priority-1']}
2021-01-16 13:15:29,056 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '7g3tr0ml39eg9uq6j9f15tgfup', 'link': None, 'title': '其它信息均正常填写、输入敏感词的昵称点击"开启xxx"toast提示异常文案', 'note': '输入：\r\n1、其它信息均正常填写、输入敏感词的昵称点击"开启xxx"\r\n输出：\r\n1、进入APP失败、toast提示异常文案', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,056 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '1lhjmu55h3lto1qq255pr50nsq', 'link': None, 'title': '点击昵称右侧【随机】系统更换另一个随机的合法昵称', 'note': '输入：\r\n1、点击昵称右侧【随机】\r\n输出：\r\n1、系统更换另一个随机的合法昵称', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,056 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '0opjal3r0eh0s8hl5gjh9vacs8', 'link': None, 'title': '用户勾选性别状态后toast提示且状态正常', 'note': '输入：\r\n1、 进入注册页后可选择男或女、使用俩个账号分别选择点击男、女\r\n2、选择任意性别、其它信息均正常填写后进行提交\r\n输出：\r\n1、首次选择时tost提示用户“账号注册后性别不可更改“、再次切换选择时不再提示文案、且性别状态高亮被勾选\r\n2、性别选择"男"进行提交成功后该用户性别录入为男；性别选择"女"进行提交成功后该用户性别录入为女', 'label': None, 'comment': None, 'markers': ['priority-1']}
2021-01-16 13:15:29,056 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '3tbi2fgi3p3vma0r07nnl0bkc9', 'link': None, 'title': '未更换头像切换不同的性别默认头像会联动变化', 'note': '输入：\r\n1、进入基础资料填写页后点击切换不同的性别检查头像状态\r\n输出：\r\n1、头像状态跟随性别态展示默认icon', 'label': None, 'comment': None, 'markers': ['priority-1']}
2021-01-16 13:15:29,056 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '1ip5r8thqbf6a58ltkr5q8p737', 'link': None, 'title': '更换头像后再次切换选择性别头像常展示已更换的图', 'note': '输入：\r\n1、更换头像后再次切换性别\r\n输出：\r\n1、不再触发联动变化、展示已上传的图片即可', 'label': None, 'comment': None, 'markers': ['priority-1']}
2021-01-16 13:15:29,056 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '7uk70i6l9he5r8cq1jbfa0r870', 'link': None, 'title': '点击"生日"选择框底部唤起日期选项滚动控件', 'note': '输入：\r\n1、进入简要资料填写页点击"生日"选择框\r\n输出：\r\n1、底部唤起日期选项滚动控件、默认定位至18岁', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,056 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '7s1evpanfcb32sugbgnjcs07mt', 'link': None, 'title': '唤起出生日期选择控件后点击【确定】默认日期自动填充至生日字段', 'note': '输入：\r\n1、唤起出生日期选择控件后点击【确定】\r\n输出：\r\n1、当前选择的日期自动填充至生日字段', 'label': None, 'comment': None, 'markers': ['priority-1']}
2021-01-16 13:15:29,057 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '0h3k19rpc1cakr0qttl7dmrkuo', 'link': None, 'title': '年月日可以单独流畅的滑动、且点击【确定】可携带最后定位的日期进行填充', 'note': '输入：\r\n1、唤起出生日期选择控件后上下滑动选择日期\r\n输出：\r\n1、年月日可以单独流畅的滑动选择、且点击【确定】可携带最后定位的日期进行填充', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,057 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '0epd69rrbhvki65qau6i8a0p9p', 'link': None, 'title': '点击"生日选择控件"左上角【取消】或非控件区域可关闭dialog', 'note': '输入：\r\n1、点击"生日选择控件"左上角【取消】或非控件区域\r\n输出：\r\n1、可关闭当前dialog\r\n备注：安卓点金返回键也可以关闭', 'label': None, 'comment': None, 'markers': ['priority-1']}
2021-01-16 13:15:29,057 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '7c7oue1q83eg3nlr21nepql3n2', 'link': None, 'title': '任意一项未填写进行提交时toast提示“请先完成资料填写”', 'note': '输入：\r\n1、分别检查昵称、性别、生日字段任意一项未填写点击’开启缘来‘\r\n输出：\r\n1、toast提示“请先完善个人资料、再提交注册”', 'label': None, 'comment': None, 'markers': ['priority-1']}
2021-01-16 13:15:29,057 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '5fu95n85c26gmorbgg55h037iv', 'link': None, 'title': '所有字段均正常填写、断开网络进行提交时toast提示网络异常', 'note': '输入：\r\n1、昵称、头像、性别、生日均正常填写、勾选底部协议后断开网络进行提交\r\n输出：\r\n1、toast提示网络异常文案', 'label': None, 'comment': None, 'markers': ['priority-2']}
2021-01-16 13:15:29,057 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '6ec5e81rgeoioovgc3bhq7brbt', 'link': None, 'title': '正确填写完所有字段信息后不提交返回上级菜单再次进入时展示默认信息', 'note': '输入：\r\n1、正确填写完所有字段信息后不提交返回上级菜单再次进入\r\n输出：\r\n1、恢复默认信息即可', 'label': None, 'comment': None, 'markers': ['priority-2']}
2021-01-16 13:15:29,057 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '75qt51ot9dg5c9cf1fkcpe62j5', 'link': None, 'title': "所有字段均正常填写后点击'开启缘来'进入APP首页", 'note': '输入：\r\n1、所有字段均正常填写\r\n输出：\r\n1、‘开启缘来’入口高亮可点击进入APP首页', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,057 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '6d6udg7p91e15id963ec0e1hem', 'link': None, 'title': '封号后台支持录入、查询、解封账号操作', 'note': '输入：\r\n1、封禁后台添加对应的用户Aid添加封号原因及封号时长后点击提交\r\n2、通过用户A的ID、昵称进行搜索\r\n3、对用户A进行解封操作\r\n输出：\r\n1、录入用户信息成功、客户端可收到封禁Push触发弹窗\r\n2、均可搜到相关封禁信息、 依次为：被封用户的昵称、头像、ID、封号原因、被封次数、封号时间、封号时长\r\n3、用户A解封成功可正常使用APP（登录、提现、充值、发信息）', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,057 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '56qorghohffoagn785s198f1su', 'link': None, 'title': '账号未登录后台对该用户进行封禁操作后再次登录失败弹窗提示', 'note': '输入：\r\n1、账号未登录后台对该用户进行封禁操作后再次登录\r\n输出：\r\n1、登录APP失败、弹窗提示“您的账号涉嫌违规已被禁用，禁用时间：xx，如有疑问请联系客服、客服QQ：xxxxxxxx”、点击知道了关闭弹窗停留在登录页', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,059 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '65ct6e5u3ubucud3n23kc57556', 'link': None, 'title': '后台对账号进行封禁后在线用户在任意Activity下均拉起封禁弹窗', 'note': '输入：\r\n1、后台对账号进行封禁后检查在线用户在任意Activity下表现\r\n输出：\r\n1、跳转APP登录页、且均触发封禁弹窗提示“您的账号涉嫌违规已被禁用，禁用时间：xx，如有疑问请联系客服、客服QQ：xxxxxxxx”、点击知道了关闭弹窗', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,059 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '1gbipgmjlsi0l5e3fs0r5okcn6', 'link': None, 'title': '被封禁的账号临时冻结金币不支持提现等操作', 'note': '输入：\r\n1、检查被封禁的账号提现操作\r\n输出：\r\n1、请求到提现接口时返回对应冻结的错误码\r\n备注：正常用户一般走不到这里检查接口返回即可', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,059 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '7vsfrrj2v8td9evkj51s53visl', 'link': None, 'title': '后台对封禁的账号进行解封操作后用户进行登录&提现操作正常', 'note': '输入：\r\n1、后台对封禁的账号进行解封操作后用户进行登录\r\n2、检查余额及可兑换积分\r\n3、兑换提现一笔\r\n输出：\r\n1、成功登录APP进入首页\r\n2、正常展示封禁前的数值\r\n3、可正常提现', 'label': None, 'comment': None, 'markers': ['priority-2']}
2021-01-16 13:15:29,059 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '717jvi8ne58lglbt179oc2l52l', 'link': None, 'title': '用户断网、后台下发封禁指令过一段时间重连网络也可收到封禁弹窗', 'note': '输入：\r\n1、用户登录上APP后断开网络、后台下发封禁操作后等待一段时间重连网络\r\n输出：\r\n1、均会拉起封禁弹窗\r\n备注：注意检查杀进程、切后台等操作', 'label': None, 'comment': None, 'markers': ['priority-2']}
2021-01-16 13:15:29,059 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '3oken7t2a8t1fbmergqrcl1i77', 'link': None, 'title': '首次登录APP后触发去聊提醒你弹窗', 'note': '输入：\r\n1、首次登录APP\r\n输出：\r\n1、触发去聊提醒你弹窗', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,059 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '7cia8h5kn2sf2amsd5ab2har55', 'link': None, 'title': '出现去聊提醒你弹窗后切换其它账号再次切回来不再触发弹窗', 'note': '输入：\r\n1、出现去聊提醒你弹窗后切换其它账号再次切回来\r\n输出：\r\n1、不再触发弹窗、次数以账号区分本地存储、清除缓存又会展示', 'label': None, 'comment': None, 'markers': ['priority-2']}
2021-01-16 13:15:29,059 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '5akfd2bmrd5h2jb833oasak09u', 'link': None, 'title': '关闭去聊提醒你弹窗后5s会触发未成年人保护弹窗', 'note': '输入：\r\n1、关闭去聊提醒你弹窗后5s\r\n输出：\r\n1、触发未成年人保护弹窗、整体结构展示从上至下依次为“模式是交友脱单平台、禁止18周岁的未成年人注册使用，若您是未成年人，请退出应用，或进入青少年模式浏览，感谢您的配合！”、置灰小字体【开启青少年模式】、【我知道了】高亮Button', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,059 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '5nmaillfbgvpgipu91gmlsqo5g', 'link': None, 'title': '点击【开启青少年模式】直接退出APP下次登录还是会弹出此弹窗', 'note': '输入：\r\n1、点击【开启青少年模式】\r\n输出：\r\n1、直接退出APP下次登录还是会弹出此弹窗', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,051 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '6ve7gmn8v55ffv3hc8550jm5k3', 'link': None, 'title': '点击【知道了】关闭弹窗停留在当前页5s后触发今日缘分弹窗', 'note': '输入：\r\n1、点击【我知道了】\r\n输出：\r\n1、关闭弹窗停留在当前页5s后触发今日缘分弹窗', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,051 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '62pa02hb7uflkofhuf3eputp1r', 'link': None, 'title': '触发今日缘分弹窗后检查基本结构', 'note': '输入：\r\n1、触发今日缘分弹窗后检查基本结构\r\n输出：\r\n1、从上至下依次为“title、关闭、六个推荐位（昵称、图片）CheckBox、搭讪入口”\r\n备注：\r\n推荐位：默认6个头像都勾选，点击头像取消勾选，再次点击可以再次勾选\r\n单选框：默认勾选', 'label': None, 'comment': None, 'markers': ['flag-red']}
